queue_ahead,daily_caller,hour,minute,day_of_week,wait_length
0,135,12,48,3,0
0,136,12,51,3,0
0,137,12,52,3,0
0,138,12,58,3,0
0,139,13,6,3,0
0,140,13,6,3,0
0,141,13,9,3,0
0,142,13,12,3,0
0,143,13,22,3,0
0,144,13,22,3,0
0,145,13,23,3,0
0,146,13,26,3,0
0,147,13,30,3,0
0,148,13,31,3,0
0,149,13,35,3,0
0,150,13,36,3,0
0,151,13,37,3,0
0,152,13,37,3,21
0,153,13,38,3,60
0,154,13,46,3,0
0,155,13,48,3,0
0,156,13,52,3,0
0,157,13,55,3,0
0,158,13,56,3,0
0,159,13,59,3,0
0,160,14,7,3,0
0,161,14,9,3,0
0,162,14,11,3,0
0,163,14,12,3,0
0,164,14,13,3,0
0,165,14,15,3,0
0,166,14,21,3,0
0,167,14,21,3,0
0,168,14,22,3,0
0,169,14,23,3,0
0,170,14,24,3,0
0,171,14,25,3,23
0,172,14,25,3,147
0,173,14,28,3,0
0,174,14,30,3,4
0,175,14,32,3,0
0,176,14,33,3,0
0,177,14,33,3,0
0,178,14,34,3,0
0,179,14,42,3,0
0,180,14,43,3,0
0,181,14,45,3,0
0,182,14,45,3,0
0,183,14,55,3,0
0,184,14,55,3,0
0,185,14,57,3,0
0,186,14,58,3,0
0,187,14,59,3,0
0,188,15,0,3,0
0,189,15,4,3,0
0,190,15,9,3,0
0,191,15,10,3,0
0,192,15,11,3,0
0,193,15,11,3,33
1,194,15,12,3,132
0,195,15,14,3,17
0,196,15,15,3,112
1,197,15,15,3,162
1,198,15,17,3,216
0,199,15,20,3,6
0,200,15,26,3,0
0,201,15,27,3,0
0,202,15,29,3,0
0,203,15,31,3,0
0,204,15,34,3,0
0,205,15,36,3,0
0,206,15,38,3,0
0,207,15,40,3,0
0,208,15,41,3,0
0,209,15,42,3,0
0,210,15,45,3,0
0,211,15,45,3,0
0,212,15,47,3,0
0,213,15,48,3,0
0,214,15,51,3,0
0,215,15,51,3,0
0,216,15,52,3,46
0,217,15,54,3,0
0,218,15,57,3,0
0,219,15,58,3,0
0,220,15,59,3,0
0,221,15,59,3,0
0,222,16,0,3,139
0,223,16,4,3,32
0,224,16,4,3,0
0,225,16,4,3,65
1,226,16,4,3,160
1,227,16,6,3,154
2,228,16,7,3,296
2,229,16,7,3,265
0,230,16,13,3,0
0,231,16,13,3,0
0,232,16,14,3,36
0,233,16,16,3,0
0,234,16,17,3,0
0,235,16,17,3,0
0,236,16,17,3,47
1,237,16,18,3,52
0,238,16,21,3,0
0,239,16,35,3,0
0,240,16,37,3,0
0,241,16,39,3,0
0,242,16,40,3,0
0,243,16,42,3,0
0,244,16,44,3,0
0,245,16,45,3,0
0,246,16,46,3,0
0,247,16,47,3,63
1,248,16,47,3,165
2,249,16,47,3,190
1,250,16,50,3,82
0,251,16,51,3,33
0,252,16,52,3,22
0,253,16,53,3,3
0,254,16,56,3,152
1,255,16,56,3,152
2,256,16,58,3,144
3,257,16,58,3,143
2,258,16,59,3,102
0,259,17,5,3,0
0,260,17,7,3,0
0,261,17,9,3,0
0,262,17,13,3,0
0,263,17,14,3,0
0,264,17,15,3,5
0,265,17,16,3,243
1,266,17,18,3,288
2,267,17,19,3,225
2,268,17,21,3,297
0,269,17,28,3,0
0,270,17,29,3,0
0,271,17,32,3,0
0,272,17,32,3,0
0,273,17,35,3,0
0,274,17,36,3,0
0,275,17,36,3,0
0,276,17,39,3,0
0,277,17,44,3,0
0,278,17,45,3,0
0,279,17,46,3,0
0,280,17,47,3,0
0,281,17,49,3,0
0,282,17,50,3,0
0,283,17,53,3,0
0,1,8,0,4,0
0,2,8,1,4,0
0,3,8,2,4,0
0,4,8,3,4,0
0,5,8,5,4,0
0,6,8,6,4,0
0,7,8,6,4,0
0,8,8,8,4,0
0,9,8,11,4,0
0,10,8,12,4,0
0,11,8,13,4,0
0,12,8,18,4,0
0,13,8,20,4,0
0,14,8,22,4,0
0,15,8,23,4,0
0,16,8,29,4,0
0,17,8,30,4,0
0,18,8,39,4,0
0,19,8,40,4,0
0,20,8,41,4,0
0,21,8,42,4,0
0,22,8,43,4,0
0,23,8,47,4,0
0,24,8,47,4,0
0,25,8,48,4,0
0,26,8,48,4,98
0,27,8,51,4,23
0,28,8,53,4,0
0,29,8,54,4,0
0,30,8,54,4,31
1,31,8,55,4,226
1,32,8,56,4,132
2,33,8,57,4,86
3,34,8,58,4,209
1,35,9,0,4,153
0,36,9,5,4,0
0,37,9,6,4,185
0,38,9,14,4,0
0,39,9,17,4,0
0,40,9,24,4,0
0,41,9,27,4,0
0,42,9,28,4,0
0,43,9,31,4,0
0,44,9,40,4,0
0,45,9,43,4,0
0,46,9,43,4,0
0,47,9,46,4,0
0,48,9,48,4,0
0,49,9,48,4,0
0,50,9,52,4,0
0,51,9,57,4,0
0,52,10,1,4,0
0,53,10,2,4,0
0,54,10,4,4,0
0,55,10,7,4,0
0,56,10,15,4,0
0,57,10,17,4,0
0,58,10,23,4,0
0,59,10,37,4,0
0,60,10,38,4,0
0,61,10,39,4,0
0,62,10,45,4,0
0,63,10,48,4,0
0,64,10,49,4,0
0,65,10,50,4,0
0,66,10,51,4,0
0,67,10,54,4,0
0,68,10,54,4,0
0,69,10,55,4,25
0,70,10,59,4,0
0,71,11,1,4,0
0,72,11,1,4,0
0,73,11,5,4,0
0,74,11,7,4,0
0,75,11,9,4,0
0,76,11,13,4,0
0,77,11,14,4,0
0,78,11,17,4,0
0,79,11,19,4,0
0,80,11,21,4,0
0,81,11,21,4,141
1,82,11,22,4,91
0,83,11,24,4,8
0,84,11,25,4,0
0,85,11,26,4,0
0,86,11,27,4,59
0,87,11,29,4,11
0,88,11,34,4,0
0,89,11,36,4,0
0,90,11,40,4,0
0,91,11,40,4,0
0,92,11,43,4,0
0,93,11,44,4,7
0,94,11,49,4,0
0,95,11,53,4,0
0,96,11,55,4,0
0,97,11,59,4,0
0,98,12,0,4,0
0,99,12,0,4,0
0,100,12,2,4,0
0,101,12,4,4,0
0,102,12,7,4,0
0,103,12,7,4,0
0,104,12,10,4,0
0,105,12,10,4,0
0,106,12,17,4,0
0,107,12,20,4,0
0,108,12,20,4,0
0,109,12,21,4,0
0,110,12,21,4,0
0,111,12,23,4,0
0,112,12,25,4,0
0,113,12,28,4,0
0,114,12,29,4,0
0,115,12,29,4,0
0,116,12,32,4,0
0,117,12,34,4,0
0,118,12,37,4,0
0,119,12,38,4,50
1,120,12,38,4,67
1,121,12,39,4,10
0,122,12,48,4,0
0,123,12,48,4,0
0,124,12,51,4,0
0,125,12,52,4,0
0,126,12,54,4,0
0,127,12,54,4,0
0,128,12,56,4,0
0,129,12,59,4,0
0,130,13,0,4,0
0,131,13,3,4,0
0,132,13,4,4,0
0,133,13,4,4,0
0,134,13,6,4,0
0,135,13,6,4,0
0,136,13,8,4,0
0,137,13,10,4,0
0,138,13,13,4,0
0,139,13,14,4,0
0,140,13,16,4,0
0,141,13,17,4,46
0,142,13,22,4,0
0,143,13,22,4,0
0,144,13,26,4,0
0,145,13,26,4,0
0,146,13,26,4,33
0,147,13,27,4,0
0,148,13,29,4,0
0,149,13,29,4,10
1,150,13,29,4,104
0,151,13,32,4,30
0,152,13,33,4,9
0,153,13,35,4,0
0,154,13,36,4,0
0,155,13,36,4,69
1,156,13,37,4,297
1,157,13,38,4,299
0,158,13,43,4,0
0,159,13,48,4,0
0,160,13,49,4,0
0,161,13,55,4,0
0,162,13,57,4,0
0,163,13,58,4,0
0,164,14,1,4,0
0,165,14,5,4,0
0,166,14,5,4,43
0,167,14,9,4,0
0,168,14,15,4,0
0,169,14,21,4,0
0,170,14,23,4,0
0,171,14,24,4,0
0,172,14,26,4,0
0,173,14,26,4,0
0,174,14,30,4,0
0,175,14,33,4,0
0,176,14,35,4,0
0,177,14,36,4,0
0,178,14,37,4,0
0,179,14,41,4,1
0,180,14,42,4,135
1,181,14,44,4,64
0,182,14,46,4,0
0,183,14,51,4,0
0,184,14,52,4,0
0,185,14,52,4,78
0,186,14,59,4,0
0,187,14,59,4,0
0,188,14,59,4,0
0,189,15,0,4,0
0,190,15,3,4,0
0,191,15,4,4,0
0,192,15,5,4,0
0,193,15,7,4,0
0,194,15,8,4,0
0,195,15,8,4,18
0,196,15,12,4,0
0,197,15,15,4,0
0,198,15,22,4,0
0,199,15,24,4,0
0,200,15,24,4,0
0,201,15,28,4,0
0,202,15,31,4,0
0,203,15,38,4,0
0,204,15,40,4,0
0,205,15,41,4,0
0,206,15,42,4,0
0,207,15,42,4,0
0,208,15,43,4,0
0,209,15,45,4,0
0,210,15,47,4,0
0,211,15,48,4,0
0,212,15,53,4,0
0,213,15,54,4,0
0,214,15,58,4,0
0,215,15,58,4,0
0,216,16,2,4,0
0,217,16,2,4,0
0,218,16,3,4,0
0,219,16,3,4,122
0,220,16,9,4,0
0,221,16,10,4,0
0,222,16,11,4,0
0,223,16,16,4,0
0,224,16,17,4,0
0,225,16,17,4,0
0,226,16,19,4,0
0,227,16,24,4,0
0,228,16,25,4,0
0,229,16,29,4,0
0,230,16,34,4,0
0,231,16,36,4,0
0,232,16,37,4,0
0,233,16,39,4,0
0,234,16,41,4,0
0,235,16,41,4,0
0,236,16,43,4,0
0,237,16,43,4,0
0,238,16,44,4,0
0,239,16,48,4,0
0,240,16,51,4,0
0,241,16,55,4,0
0,242,16,57,4,0
0,243,16,58,4,0
0,244,16,58,4,0
0,245,17,4,4,0
0,246,17,5,4,0
0,247,17,8,4,0
0,248,17,8,4,0
0,249,17,14,4,0
0,250,17,14,4,0
0,251,17,22,4,0
0,252,17,26,4,0
0,253,17,30,4,0
0,254,17,31,4,0
0,255,17,32,4,0
0,256,17,35,4,0
0,257,17,36,4,0
0,258,17,37,4,0
0,259,17,37,4,98
0,260,17,45,4,0
0,261,17,49,4,0
0,263,17,55,4,0
0,1,8,0,0,0
0,2,8,0,0,0
0,3,8,3,0,0
0,4,8,4,0,0
0,5,8,6,0,0
0,6,8,10,0,0
0,7,8,10,0,0
0,8,8,11,0,0
0,9,8,15,0,0
0,10,8,18,0,0
0,11,8,21,0,0
0,12,8,26,0,0
0,13,8,30,0,0
0,14,8,32,0,0
0,15,8,33,0,0
0,16,8,35,0,0
0,17,8,36,0,0
0,18,8,38,0,0
0,19,8,40,0,0
0,20,8,40,0,389
1,21,8,46,0,149
2,22,8,46,0,318
1,23,8,49,0,209
0,24,8,53,0,7
0,25,8,56,0,0
0,26,8,58,0,0
0,27,8,59,0,0
0,28,9,1,0,0
0,29,9,5,0,0
0,30,9,13,0,0
0,31,9,14,0,0
0,32,9,16,0,0
0,33,9,21,0,0
0,34,9,22,0,0
0,35,9,26,0,0
0,36,9,26,0,0
0,37,9,28,0,0
0,38,9,29,0,0
0,39,9,30,0,0
0,40,9,33,0,0
0,41,9,33,0,0
0,42,9,34,0,0
0,43,9,35,0,0
0,44,9,35,0,52
0,45,9,36,0,8
1,46,9,36,0,39
0,47,9,40,0,0
0,48,9,40,0,0
0,49,9,43,0,0
0,50,9,46,0,0
0,51,9,47,0,0
0,52,9,50,0,0
0,53,9,51,0,0
0,54,9,51,0,49
0,55,9,52,0,0
0,56,9,53,0,46
1,57,9,53,0,16
0,58,9,55,0,0
0,59,9,58,0,0
0,60,10,0,0,0
0,61,10,6,0,0
0,62,10,13,0,0
0,63,10,13,0,0
0,64,10,17,0,0
0,65,10,17,0,0
0,66,10,22,0,0
0,67,10,24,0,0
0,68,10,27,0,0
0,69,10,29,0,0
0,70,10,30,0,0
0,71,10,33,0,0
0,72,10,34,0,0
0,73,10,38,0,0
0,74,10,40,0,0
0,75,10,41,0,0
0,76,10,41,0,19
0,77,10,42,0,0
0,78,10,43,0,0
0,79,10,44,0,0
0,80,10,45,0,51
0,81,10,50,0,0
0,82,11,1,0,0
0,83,11,5,0,0
0,84,11,6,0,0
0,85,11,9,0,0
0,86,11,10,0,0
0,87,11,11,0,0
0,88,11,11,0,0
0,89,11,12,0,0
0,90,11,12,0,0
0,91,11,12,0,20
0,92,11,18,0,0
0,93,11,21,0,0
0,94,11,23,0,0
0,95,11,26,0,0
0,96,11,26,0,0
0,97,11,28,0,0
0,98,11,31,0,0
0,99,11,32,0,7
0,100,11,34,0,0
0,101,11,37,0,0
0,102,11,39,0,0
0,103,11,41,0,0
0,104,11,42,0,0
0,105,11,47,0,0
0,106,11,50,0,0
0,107,11,50,0,0
0,108,11,52,0,0
0,109,11,58,0,0
0,110,12,0,0,0
0,111,12,3,0,0
0,112,12,7,0,0
0,113,12,10,0,0
0,114,12,11,0,0
0,115,12,11,0,0
0,116,12,13,0,0
0,117,12,15,0,5
0,118,12,19,0,0
0,119,12,19,0,22
0,120,12,24,0,0
0,121,12,24,0,0
0,122,12,28,0,0
0,123,12,29,0,0
0,124,12,30,0,0
0,125,12,32,0,0
0,126,12,36,0,0
0,127,12,44,0,0
0,128,12,48,0,0
0,129,12,54,0,0
0,130,12,54,0,0
0,131,12,56,0,0
0,132,12,58,0,0
0,133,13,1,0,0
0,134,13,5,0,0
0,135,13,6,0,0
0,136,13,8,0,0
0,137,13,14,0,0
0,138,13,17,0,0
0,139,13,25,0,0
0,140,13,26,0,0
0,141,13,28,0,0
0,142,13,30,0,0
0,143,13,32,0,0
0,144,13,35,0,0
0,145,13,38,0,0
0,146,13,40,0,0
0,147,13,40,0,109
1,148,13,42,0,29
1,149,13,43,0,8
0,150,13,45,0,0
0,151,13,46,0,217
1,152,13,48,0,163
2,153,13,49,0,215
2,154,13,50,0,147
0,156,13,55,0,0
0,155,13,55,0,0
0,157,13,55,0,118
1,158,13,57,0,48
0,159,14,0,0,0
0,160,14,15,0,0
0,161,14,20,0,0
0,162,14,21,0,0
0,163,14,25,0,0
0,164,14,29,0,0
0,165,14,36,0,0
0,166,14,37,0,0
0,167,14,37,0,0
0,168,14,56,0,0
0,169,14,56,0,0
0,170,14,57,0,0
0,171,14,59,0,0
0,172,15,1,0,0
0,173,15,4,0,0
0,174,15,6,0,0
0,175,15,9,0,0
0,176,15,11,0,0
0,177,15,14,0,0
0,178,15,14,0,0
0,179,15,31,0,0
0,180,15,33,0,0
0,181,15,34,0,0
0,182,15,34,0,0
0,183,15,36,0,0
0,184,15,40,0,0
0,185,15,46,0,0
0,186,15,48,0,0
0,187,15,49,0,0
0,188,15,51,0,0
0,189,15,51,0,0
0,190,15,52,0,0
0,191,15,52,0,0
0,192,15,56,0,0
0,193,15,57,0,0
0,194,15,58,0,0
0,195,16,2,0,0
0,196,16,4,0,0
0,197,16,12,0,0
0,198,16,12,0,0
0,199,16,17,0,0
0,200,16,17,0,0
0,201,16,21,0,0
0,202,16,23,0,0
0,203,16,24,0,0
0,204,16,30,0,0
0,205,16,31,0,0
0,206,16,33,0,0
0,207,16,37,0,0
0,208,16,40,0,0
0,209,16,42,0,0
0,210,16,43,0,0
0,211,16,43,0,0
0,212,16,43,0,80
0,213,16,47,0,0
0,214,16,51,0,0
0,215,16,58,0,0
0,216,17,0,0,0
0,217,17,2,0,0
0,218,17,6,0,0
0,219,17,7,0,0
0,220,17,10,0,0
0,221,17,10,0,0
0,222,17,11,0,77
1,223,17,12,0,77
2,224,17,12,0,77
0,225,17,14,0,43
0,226,17,16,0,0
0,227,17,18,0,105
0,228,17,20,0,0
0,229,17,24,0,0
0,230,17,25,0,0
0,231,17,29,0,0
0,232,17,30,0,0
0,233,17,31,0,23
0,234,17,50,0,0
0,235,17,52,0,0
0,238,17,56,0,0
0,240,17,57,0,0
0,1,8,0,1,0
0,2,8,1,1,0
0,3,8,1,1,0
0,4,8,5,1,0
0,5,8,9,1,0
0,6,8,10,1,0
0,7,8,10,1,0
0,8,8,11,1,0
0,9,8,12,1,160
1,10,8,12,1,138
2,11,8,13,1,225
3,12,8,14,1,192
3,13,8,14,1,207
3,14,8,15,1,271
4,15,8,15,1,313
1,16,8,20,1,35
0,17,8,21,1,280
1,18,8,22,1,244
2,19,8,22,1,477
1,20,8,27,1,348
0,21,8,34,1,0
0,22,8,36,1,0
0,23,8,37,1,46
0,24,8,41,1,0
0,25,8,44,1,0
0,26,8,46,1,0
0,27,8,49,1,0
0,28,8,51,1,0
0,29,8,51,1,0
0,30,8,55,1,0
0,31,8,55,1,0
0,32,9,2,1,0
0,33,9,2,1,0
0,34,9,5,1,0
0,35,9,6,1,0
0,36,9,8,1,0
0,37,9,8,1,0
0,38,9,9,1,0
0,39,9,11,1,0
0,40,9,12,1,0
0,41,9,17,1,0
0,42,9,18,1,0
0,43,9,19,1,0
0,44,9,19,1,0
0,45,9,20,1,0
0,46,9,21,1,0
0,47,9,24,1,0
0,48,9,26,1,0
0,49,9,27,1,0
0,50,9,31,1,0
0,51,9,35,1,0
0,52,9,41,1,0
0,53,9,43,1,0
0,54,9,47,1,0
0,55,9,57,1,0
0,56,9,59,1,0
0,57,10,3,1,0
0,58,10,5,1,0
0,59,10,5,1,0
0,60,10,6,1,28
0,61,10,7,1,74
0,62,10,10,1,0
0,63,10,10,1,0
0,64,10,12,1,0
0,65,10,13,1,0
0,66,10,14,1,67
0,67,10,15,1,24
0,68,10,18,1,0
0,69,10,19,1,0
0,70,10,25,1,0
0,71,10,31,1,0
0,72,10,36,1,0
0,73,10,39,1,0
0,74,10,41,1,0
0,75,10,41,1,0
0,76,10,42,1,51
0,77,10,45,1,0
0,78,10,45,1,0
0,79,10,57,1,0
0,80,11,2,1,0
0,81,11,3,1,0
0,82,11,7,1,0
0,83,11,9,1,0
0,84,11,14,1,0
0,85,11,31,1,0
0,86,11,32,1,0
0,87,11,34,1,0
0,88,11,35,1,0
0,89,11,39,1,0
0,90,11,40,1,0
0,91,11,42,1,0
0,92,11,43,1,0
0,93,11,43,1,0
0,94,11,44,1,0
0,95,11,45,1,0
0,96,11,49,1,0
0,97,11,51,1,0
0,98,11,51,1,0
0,99,11,53,1,0
0,100,11,55,1,0
0,101,11,55,1,0
0,102,11,56,1,108
1,103,11,57,1,52
0,104,12,4,1,0
0,105,12,5,1,0
0,106,12,6,1,0
0,107,12,9,1,0
0,108,12,12,1,0
0,109,12,14,1,0
0,110,12,24,1,0
0,111,12,24,1,0
0,112,12,25,1,0
0,113,12,28,1,0
0,114,12,33,1,0
0,115,12,37,1,0
0,116,12,38,1,0
0,117,12,39,1,0
0,118,12,39,1,0
0,119,12,41,1,0
0,120,12,41,1,0
0,121,12,44,1,0
0,122,12,47,1,0
0,123,12,50,1,0
0,124,12,54,1,0
0,125,12,56,1,0
0,126,12,57,1,0
0,127,12,58,1,0
0,128,13,0,1,0
0,129,13,4,1,0
0,130,13,5,1,0
0,131,13,6,1,0
0,132,13,6,1,0
0,133,13,8,1,0
0,134,13,11,1,0
0,135,13,13,1,0
0,136,13,13,1,0
0,137,13,16,1,0
0,138,13,17,1,0
0,139,13,19,1,0
0,140,13,24,1,0
0,141,13,25,1,0
0,142,13,25,1,0
0,143,13,26,1,15
0,144,13,26,1,72
0,145,13,30,1,0
0,146,13,33,1,0
0,147,13,35,1,0
0,148,13,36,1,0
0,149,13,36,1,37
0,150,13,40,1,0
0,151,13,40,1,0
0,152,13,41,1,24
0,153,13,42,1,6
1,154,13,42,1,183
1,155,13,43,1,316
2,156,13,43,1,307
3,157,13,44,1,384
4,158,13,44,1,411
5,159,13,44,1,452
5,160,13,46,1,471
5,161,13,48,1,348
4,162,13,50,1,228
4,163,13,51,1,176
4,164,13,53,1,159
0,165,13,58,1,0
0,166,13,59,1,0
0,167,14,0,1,0
0,168,14,7,1,0
0,169,14,7,1,0
0,170,14,13,1,0
0,171,14,19,1,0
0,172,14,21,1,0
0,173,14,26,1,0
0,174,14,26,1,0
0,175,14,27,1,0
0,176,14,31,1,0
0,177,14,35,1,0
0,178,14,38,1,0
0,179,14,40,1,0
0,180,14,41,1,0
0,181,14,41,1,0
0,182,14,48,1,0
0,183,14,49,1,0
0,184,14,51,1,0
0,185,14,55,1,0
0,186,14,57,1,0
0,187,14,58,1,0
0,188,15,0,1,0
0,189,15,0,1,0
0,190,15,2,1,0
0,191,15,2,1,0
0,192,15,6,1,0
0,193,15,8,1,0
0,194,15,10,1,0
0,195,15,13,1,0
0,196,15,15,1,0
0,197,15,17,1,0
0,198,15,18,1,0
0,199,15,20,1,0
0,200,15,20,1,94
0,201,15,22,1,41
0,202,15,24,1,0
0,203,15,25,1,112
0,204,15,31,1,0
0,205,15,32,1,0
0,206,15,33,1,0
0,207,15,34,1,62
0,208,15,35,1,134
1,209,15,36,1,116
0,210,15,38,1,276
1,211,15,38,1,494
2,212,15,38,1,525
3,213,15,39,1,500
4,214,15,39,1,492
5,215,15,41,1,710
5,216,15,46,1,458
3,217,15,47,1,387
3,218,15,48,1,454
4,219,15,51,1,293
5,220,15,51,1,622
1,221,15,56,1,447
2,222,15,58,1,410
3,223,15,59,1,400
4,224,16,1,1,335
0,225,16,8,1,0
0,226,16,8,1,82
0,227,16,11,1,0
0,228,16,15,1,0
0,229,16,17,1,0
0,230,16,17,1,0
0,231,16,18,1,0
0,232,16,21,1,0
0,233,16,22,1,0
0,234,16,22,1,0
0,235,16,24,1,0
0,236,16,26,1,6
0,237,16,26,1,0
0,238,16,30,1,15
1,239,16,30,1,34
0,240,16,31,1,128
1,241,16,32,1,211
0,242,16,36,1,217
1,243,16,36,1,494
2,244,16,39,1,373
0,245,16,48,1,0
0,246,16,50,1,0
0,247,16,50,1,0
0,248,16,51,1,0
0,249,16,58,1,0
0,250,17,2,1,0
0,251,17,2,1,0
0,252,17,3,1,157
0,253,17,6,1,303
1,254,17,7,1,391
2,255,17,7,1,403
3,256,17,8,1,407
3,257,17,13,1,116
0,258,17,16,1,0
0,259,17,18,1,0
0,260,17,20,1,0
0,261,17,27,1,0
0,262,17,28,1,0
0,263,17,38,1,0
0,266,17,49,1,0
0,268,17,50,1,216
0,1,8,0,2,0
0,2,8,2,2,0
0,3,8,5,2,0
0,4,8,14,2,0
0,5,8,15,2,0
0,6,8,16,2,0
0,7,8,18,2,0
0,8,8,19,2,0
0,9,8,21,2,0
0,10,8,22,2,0
0,11,8,26,2,0
0,12,8,33,2,0
0,13,8,34,2,0
0,14,8,36,2,0
0,15,8,36,2,0
0,16,8,37,2,1
0,17,8,44,2,0
0,18,8,45,2,0
0,19,8,46,2,1
0,20,8,46,2,62
0,21,8,48,2,0
0,22,8,51,2,0
0,23,8,52,2,0
0,24,8,57,2,0
0,25,8,57,2,0
0,26,8,59,2,0
0,27,9,1,2,0
0,28,9,3,2,0
0,29,9,4,2,0
0,30,9,4,2,0
0,31,9,4,2,28
0,32,9,8,2,0
0,33,9,9,2,0
0,34,9,10,2,0
0,35,9,12,2,0
0,36,9,12,2,0
0,37,9,18,2,0
0,38,9,21,2,0
0,39,9,25,2,0
0,40,9,25,2,0
0,41,9,26,2,0
0,42,9,27,2,0
0,43,9,33,2,0
0,44,9,39,2,0
0,45,9,43,2,0
0,46,9,46,2,0
0,47,9,48,2,0
0,48,9,54,2,0
0,49,9,57,2,0
0,50,9,58,2,0
0,51,10,1,2,0
0,52,10,3,2,0
0,53,10,4,2,0
0,54,10,24,2,0
0,55,10,24,2,0
0,56,10,24,2,0
0,57,10,25,2,0
0,58,10,25,2,0
0,59,10,33,2,0
0,60,10,33,2,0
0,61,10,40,2,0
0,62,10,44,2,0
0,63,10,51,2,0
0,64,10,52,2,0
0,65,10,53,2,0
0,66,10,56,2,0
0,67,10,56,2,0
0,68,11,0,2,0
0,69,11,0,2,0
0,70,11,2,2,0
0,71,11,2,2,0
0,72,11,5,2,0
0,73,11,6,2,0
0,74,11,10,2,0
0,75,11,13,2,0
0,76,11,15,2,0
0,77,11,19,2,0
0,78,11,21,2,0
0,79,11,30,2,0
0,80,11,32,2,0
0,81,11,34,2,0
0,82,11,39,2,0
0,83,11,40,2,0
0,84,11,44,2,0
0,85,11,45,2,0
0,86,11,47,2,0
0,87,11,51,2,0
0,88,11,56,2,0
0,89,12,0,2,0
0,90,12,1,2,0
0,91,12,3,2,0
0,92,12,5,2,0
0,93,12,6,2,0
0,94,12,7,2,0
0,95,12,12,2,0
0,96,12,13,2,0
0,97,12,14,2,0
0,98,12,15,2,0
0,99,12,15,2,0
0,100,12,18,2,0
0,101,12,18,2,0
0,102,12,19,2,48
0,103,12,22,2,0
0,104,12,22,2,36
0,105,12,28,2,0
0,106,12,37,2,0
0,107,12,39,2,0
0,108,12,39,2,0
0,109,12,41,2,0
0,110,12,41,2,0
0,111,12,48,2,0
0,112,12,50,2,0
0,113,12,53,2,0
0,114,12,54,2,0
0,115,12,55,2,0
0,116,12,55,2,0
0,117,12,57,2,0
0,118,12,58,2,0
0,119,12,59,2,0
0,120,13,4,2,0
0,121,13,5,2,0
0,122,13,13,2,0
0,123,13,14,2,0
0,124,13,14,2,0
0,125,13,16,2,0
0,126,13,18,2,0
0,127,13,22,2,0
0,128,13,29,2,0
0,129,13,31,2,0
0,130,13,31,2,0
0,131,13,39,2,0
0,132,13,43,2,0
0,133,13,44,2,0
0,134,13,50,2,0
0,135,13,53,2,0
0,136,13,54,2,0
0,137,13,54,2,0
0,138,13,56,2,0
0,139,13,56,2,0
0,140,13,56,2,0
0,141,13,58,2,0
0,142,13,59,2,0
0,143,14,12,2,0
0,144,14,13,2,0
0,145,14,15,2,0
0,146,14,17,2,0
0,147,14,19,2,0
0,148,14,21,2,0
0,149,14,24,2,0
0,150,14,28,2,0
0,151,14,31,2,0
0,152,14,32,2,0
0,153,14,35,2,0
0,154,14,36,2,0
0,155,14,36,2,0
0,156,14,53,2,0
0,157,14,53,2,0
0,158,14,57,2,0
0,159,14,57,2,0
0,160,14,58,2,0
0,161,14,59,2,0
0,162,15,2,2,0
0,163,15,7,2,0
0,164,15,9,2,0
0,165,15,11,2,0
0,166,15,13,2,0
0,167,15,15,2,0
0,168,15,16,2,0
0,169,15,18,2,0
0,170,15,19,2,0
0,171,15,21,2,0
0,172,15,26,2,0
0,173,15,28,2,0
0,174,15,31,2,0
0,175,15,37,2,0
0,176,15,40,2,0
0,177,15,41,2,0
0,178,15,41,2,332
1,179,15,42,2,332
2,180,15,46,2,173
0,181,15,49,2,212
1,182,15,51,2,131
0,183,15,56,2,0
0,184,15,58,2,0
0,185,16,1,2,0
0,186,16,6,2,0
0,187,16,9,2,0
0,188,16,11,2,0
0,189,16,12,2,0
0,190,16,12,2,0
0,191,16,13,2,0
0,192,16,18,2,0
0,193,16,24,2,0
0,194,16,25,2,0
0,195,16,25,2,0
0,196,16,27,2,0
0,197,16,28,2,0
0,198,16,29,2,0
0,199,16,29,2,8
0,200,16,32,2,330
1,201,16,33,2,575
2,202,16,35,2,525
2,203,16,41,2,207
3,204,16,42,2,161
0,205,16,45,2,0
0,206,16,46,2,0
0,207,16,47,2,136
1,208,16,49,2,92
1,209,16,50,2,22
0,210,16,51,2,88
1,211,16,51,2,129
0,212,16,54,2,0
0,213,16,54,2,79
1,214,16,54,2,63
2,215,16,55,2,50
1,216,16,56,2,172
1,217,16,56,2,210
2,218,16,58,2,144
1,219,17,0,2,14
0,220,17,5,2,0
0,221,17,5,2,0
0,222,17,9,2,25
0,223,17,14,2,0
0,224,17,17,2,0
0,225,17,17,2,0
0,226,17,18,2,0
0,227,17,24,2,0
0,228,17,31,2,0
0,229,17,33,2,0
0,230,17,35,2,0
0,231,17,37,2,0
0,232,17,42,2,0
0,233,17,42,2,0
0,234,17,44,2,0
0,235,17,44,2,0
0,236,17,47,2,0
0,238,17,51,2,0
0,239,17,55,2,0
0,1,8,0,3,0
0,2,8,6,3,0
0,3,8,8,3,0
0,4,8,10,3,0
0,5,8,11,3,0
0,6,8,12,3,0
0,7,8,13,3,0
0,8,8,19,3,0
0,9,8,19,3,0
0,10,8,19,3,0
0,11,8,22,3,0
0,12,8,33,3,0
0,13,8,37,3,0
